Provinsi,NamaKab/Kota,KodeKab/Kota,Lapangan pekerjaan,Jumlah kepala rumah tangga yang bekerja
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Perikanan Budidaya,4
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Peternakan,17
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Kehutanan/ pertanian lainnya,158
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Pertambangan /penggalian,182
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Industri pengolahan,120
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Listrik dan gas,17
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Bangunan /konstruksi,485
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Perdagangan,369
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Hotel dan rumah makan,20
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Transportasi dan pergudangan,288
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Informasi & komunikasi,1
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Keuangan dan asuransi,2
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",18
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Pemulung,347
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,1612,Lainnya,317
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Pertanian tanaman padi & palawija,190
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Hortikultura,72
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Perkebunan,"14,189"
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Perikanan Tangkap,124
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Perikanan Budidaya,5
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Peternakan,20
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Kehutanan/ pertanian lainnya,270
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Pertambangan /penggalian,288
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Industri pengolahan,61
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Listrik dan gas,10
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Bangunan /konstruksi,254
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Perdagangan,233
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Hotel dan rumah makan,13
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Transportasi dan pergudangan,193
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Informasi & komunikasi,7
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Keuangan dan asuransi,2
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",32
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Pemulung,195
SUMATERA SELATAN,MUSI RAWAS UTARA,1613,Lainnya,463
SUMATERA SELATAN,KOTA PALEMBANG,1671,Pertanian tanaman padi & palawija,"1,790"
SUMATERA SELATAN,KOTA PALEMBANG,1671,Hortikultura,267
SUMATERA SELATAN,KOTA PALEMBANG,1671,Perkebunan,725
SUMATERA SELATAN,KOTA PALEMBANG,1671,Perikanan Tangkap,300
SUMATERA SELATAN,KOTA PALEMBANG,1671,Perikanan Budidaya,57
SUMATERA SELATAN,KOTA PALEMBANG,1671,Peternakan,80
SUMATERA SELATAN,KOTA PALEMBANG,1671,Kehutanan/ pertanian lainnya,125
SUMATERA SELATAN,KOTA PALEMBANG,1671,Pertambangan /penggalian,186
SUMATERA SELATAN,KOTA PALEMBANG,1671,Industri pengolahan,"3,114"
SUMATERA SELATAN,KOTA PALEMBANG,1671,Listrik dan gas,279
SUMATERA SELATAN,KOTA PALEMBANG,1671,Bangunan /konstruksi,"23,099"
SUMATERA SELATAN,KOTA PALEMBANG,1671,Perdagangan,"8,841"
SUMATERA SELATAN,KOTA PALEMBANG,1671,Hotel dan rumah makan,"1,104"
SUMATERA SELATAN,KOTA PALEMBANG,1671,Transportasi dan pergudangan,"9,507"
SUMATERA SELATAN,KOTA PALEMBANG,1671,Informasi & komunikasi,126
SUMATERA SELATAN,KOTA PALEMBANG,1671,Keuangan dan asuransi,115
SUMATERA SELATAN,KOTA PALEMBANG,1671,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",293
SUMATERA SELATAN,KOTA PALEMBANG,1671,Pemulung,"15,968"
SUMATERA SELATAN,KOTA PALEMBANG,1671,Lainnya,"4,644"
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Pertanian tanaman padi & palawija,161
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Hortikultura,38
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Perkebunan,"4,166"
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Perikanan Tangkap,9
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Perikanan Budidaya,2
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Peternakan,29
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Kehutanan/ pertanian lainnya,17
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Pertambangan /penggalian,73
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Industri pengolahan,173
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Listrik dan gas,22
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Bangunan /konstruksi,"1,438"
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Perdagangan,850
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Hotel dan rumah makan,219
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Transportasi dan pergudangan,847
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Informasi & komunikasi,1
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Keuangan dan asuransi,6
SUMATERA SELATAN,KOTA PRABUMULIH,1672,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",22
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Pemulung,"1,067"
SUMATERA SELATAN,KOTA PRABUMULIH,1672,Lainnya,109
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Pertanian tanaman padi & palawija,800
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Hortikultura,323
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Perkebunan,"5,264"
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Perikanan Tangkap,6
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Perikanan Budidaya,7
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Peternakan,13
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Kehutanan/ pertanian lainnya,3
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Pertambangan /penggalian,13
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Industri pengolahan,79
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Listrik dan gas,4
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Bangunan /konstruksi,399
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Perdagangan,554
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Hotel dan rumah makan,10
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Transportasi dan pergudangan,436
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Informasi & komunikasi,1
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Keuangan dan asuransi,1
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",9
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Pemulung,478
SUMATERA SELATAN,KOTA PAGAR ALAM,1673,Lainnya,83
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Pertanian tanaman padi & palawija,609
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Hortikultura,14
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Perkebunan,"2,473"
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Perikanan Tangkap,16
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Perikanan Budidaya,20
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Peternakan,12
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Kehutanan/ pertanian lainnya,35
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Pertambangan /penggalian,121
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Industri pengolahan,233
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Listrik dan gas,16
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Bangunan /konstruksi,"1,757"
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Perdagangan,"1,131"
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Hotel dan rumah makan,73
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Transportasi dan pergudangan,"1,275"
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Informasi & komunikasi,14
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Keuangan dan asuransi,11
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",34
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Pemulung,"1,407"
SUMATERA SELATAN,KOTA LUBUKLINGGAU,1674,Lainnya,845
BENGKULU,BENGKULU SELATAN,1701,Pertanian tanaman padi & palawija,"3,744"
BENGKULU,BENGKULU SELATAN,1701,Hortikultura,41
BENGKULU,BENGKULU SELATAN,1701,Perkebunan,"4,604"
BENGKULU,BENGKULU SELATAN,1701,Perikanan Tangkap,64
BENGKULU,BENGKULU SELATAN,1701,Perikanan Budidaya,18
BENGKULU,BENGKULU SELATAN,1701,Peternakan,13
BENGKULU,BENGKULU SELATAN,1701,Kehutanan/ pertanian lainnya,61
BENGKULU,BENGKULU SELATAN,1701,Pertambangan /penggalian,100
BENGKULU,BENGKULU SELATAN,1701,Industri pengolahan,273
BENGKULU,BENGKULU SELATAN,1701,Listrik dan gas,7
BENGKULU,BENGKULU SELATAN,1701,Bangunan /konstruksi,505
BENGKULU,BENGKULU SELATAN,1701,Perdagangan,342
BENGKULU,BENGKULU SELATAN,1701,Hotel dan rumah makan,16
BENGKULU,BENGKULU SELATAN,1701,Transportasi dan pergudangan,141
BENGKULU,BENGKULU SELATAN,1701,Informasi & komunikasi,4
BENGKULU,BENGKULU SELATAN,1701,Keuangan dan asuransi,5
BENGKULU,BENGKULU SELATAN,1701,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",7
BENGKULU,BENGKULU SELATAN,1701,Pemulung,409
BENGKULU,BENGKULU SELATAN,1701,Lainnya,96
BENGKULU,REJANG LEBONG,1702,Pertanian tanaman padi & palawija,"2,094"
BENGKULU,REJANG LEBONG,1702,Hortikultura,"1,741"
BENGKULU,REJANG LEBONG,1702,Perkebunan,"15,534"
BENGKULU,REJANG LEBONG,1702,Perikanan Tangkap,14
BENGKULU,REJANG LEBONG,1702,Perikanan Budidaya,19
BENGKULU,REJANG LEBONG,1702,Peternakan,86
BENGKULU,REJANG LEBONG,1702,Kehutanan/ pertanian lainnya,54
BENGKULU,REJANG LEBONG,1702,Pertambangan /penggalian,193
BENGKULU,REJANG LEBONG,1702,Industri pengolahan,313
BENGKULU,REJANG LEBONG,1702,Listrik dan gas,10
BENGKULU,REJANG LEBONG,1702,Bangunan /konstruksi,"1,051"
BENGKULU,REJANG LEBONG,1702,Perdagangan,"1,088"
BENGKULU,REJANG LEBONG,1702,Hotel dan rumah makan,76
BENGKULU,REJANG LEBONG,1702,Transportasi dan pergudangan,760
BENGKULU,REJANG LEBONG,1702,Informasi & komunikasi,6
BENGKULU,REJANG LEBONG,1702,Keuangan dan asuransi,5
BENGKULU,REJANG LEBONG,1702,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",36
BENGKULU,REJANG LEBONG,1702,Pemulung,"1,351"
BENGKULU,REJANG LEBONG,1702,Lainnya,465
BENGKULU,BENGKULU UTARA,1703,Pertanian tanaman padi & palawija,"2,011"
BENGKULU,BENGKULU UTARA,1703,Hortikultura,128
BENGKULU,BENGKULU UTARA,1703,Perkebunan,"12,901"
BENGKULU,BENGKULU UTARA,1703,Perikanan Tangkap,215
BENGKULU,BENGKULU UTARA,1703,Perikanan Budidaya,81
BENGKULU,BENGKULU UTARA,1703,Peternakan,168
BENGKULU,BENGKULU UTARA,1703,Kehutanan/ pertanian lainnya,149
BENGKULU,BENGKULU UTARA,1703,Pertambangan /penggalian,492
BENGKULU,BENGKULU UTARA,1703,Industri pengolahan,230
BENGKULU,BENGKULU UTARA,1703,Listrik dan gas,8
BENGKULU,BENGKULU UTARA,1703,Bangunan /konstruksi,"1,047"
BENGKULU,BENGKULU UTARA,1703,Perdagangan,651
BENGKULU,BENGKULU UTARA,1703,Hotel dan rumah makan,16
BENGKULU,BENGKULU UTARA,1703,Transportasi dan pergudangan,271
BENGKULU,BENGKULU UTARA,1703,Informasi & komunikasi,1
BENGKULU,BENGKULU UTARA,1703,Keuangan dan asuransi,8
BENGKULU,BENGKULU UTARA,1703,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",43
BENGKULU,BENGKULU UTARA,1703,Pemulung,690
BENGKULU,BENGKULU UTARA,1703,Lainnya,408
BENGKULU,KAUR,1704,Pertanian tanaman padi & palawija,"1,741"
BENGKULU,KAUR,1704,Hortikultura,80
BENGKULU,KAUR,1704,Perkebunan,"7,121"
BENGKULU,KAUR,1704,Perikanan Tangkap,301
BENGKULU,KAUR,1704,Perikanan Budidaya,13
BENGKULU,KAUR,1704,Peternakan,9
BENGKULU,KAUR,1704,Kehutanan/ pertanian lainnya,48
BENGKULU,KAUR,1704,Pertambangan /penggalian,53
BENGKULU,KAUR,1704,Industri pengolahan,241
BENGKULU,KAUR,1704,Listrik dan gas,3
BENGKULU,KAUR,1704,Bangunan /konstruksi,517
BENGKULU,KAUR,1704,Perdagangan,217
BENGKULU,KAUR,1704,Hotel dan rumah makan,9
BENGKULU,KAUR,1704,Transportasi dan pergudangan,131
BENGKULU,KAUR,1704,Informasi & komunikasi,2
BENGKULU,KAUR,1704,Keuangan dan asuransi,1
BENGKULU,KAUR,1704,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",17
BENGKULU,KAUR,1704,Pemulung,261
BENGKULU,KAUR,1704,Lainnya,163
BENGKULU,SELUMA,1705,Pertanian tanaman padi & palawija,"4,627"
BENGKULU,SELUMA,1705,Hortikultura,91
BENGKULU,SELUMA,1705,Perkebunan,"10,079"
BENGKULU,SELUMA,1705,Perikanan Tangkap,104
BENGKULU,SELUMA,1705,Perikanan Budidaya,3
BENGKULU,SELUMA,1705,Peternakan,89
BENGKULU,SELUMA,1705,Kehutanan/ pertanian lainnya,66
BENGKULU,SELUMA,1705,Pertambangan /penggalian,176
BENGKULU,SELUMA,1705,Industri pengolahan,312
BENGKULU,SELUMA,1705,Listrik dan gas,6
BENGKULU,SELUMA,1705,Bangunan /konstruksi,982
BENGKULU,SELUMA,1705,Perdagangan,515
BENGKULU,SELUMA,1705,Hotel dan rumah makan,9
BENGKULU,SELUMA,1705,Transportasi dan pergudangan,160
BENGKULU,SELUMA,1705,Informasi & komunikasi,1
BENGKULU,SELUMA,1705,Keuangan dan asuransi,3
BENGKULU,SELUMA,1705,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",9
BENGKULU,SELUMA,1705,Pemulung,355
BENGKULU,SELUMA,1705,Lainnya,56
BENGKULU,MUKOMUKO,1706,Pertanian tanaman padi & palawija,932
BENGKULU,MUKOMUKO,1706,Hortikultura,95
BENGKULU,MUKOMUKO,1706,Perkebunan,"6,695"
BENGKULU,MUKOMUKO,1706,Perikanan Tangkap,512
BENGKULU,MUKOMUKO,1706,Perikanan Budidaya,4
BENGKULU,MUKOMUKO,1706,Peternakan,111
BENGKULU,MUKOMUKO,1706,Kehutanan/ pertanian lainnya,145
BENGKULU,MUKOMUKO,1706,Pertambangan /penggalian,75
BENGKULU,MUKOMUKO,1706,Industri pengolahan,180
BENGKULU,MUKOMUKO,1706,Listrik dan gas,20
BENGKULU,MUKOMUKO,1706,Bangunan /konstruksi,865
BENGKULU,MUKOMUKO,1706,Perdagangan,653
BENGKULU,MUKOMUKO,1706,Hotel dan rumah makan,18
BENGKULU,MUKOMUKO,1706,Transportasi dan pergudangan,184
BENGKULU,MUKOMUKO,1706,Informasi & komunikasi,2
BENGKULU,MUKOMUKO,1706,Keuangan dan asuransi,6
BENGKULU,MUKOMUKO,1706,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",24
BENGKULU,MUKOMUKO,1706,Pemulung,338
BENGKULU,MUKOMUKO,1706,Lainnya,194
BENGKULU,LEBONG,1707,Pertanian tanaman padi & palawija,"2,441"
BENGKULU,LEBONG,1707,Hortikultura,70
BENGKULU,LEBONG,1707,Perkebunan,"4,385"
BENGKULU,LEBONG,1707,Perikanan Tangkap,9
BENGKULU,LEBONG,1707,Perikanan Budidaya,3
BENGKULU,LEBONG,1707,Peternakan,19
BENGKULU,LEBONG,1707,Kehutanan/ pertanian lainnya,11
BENGKULU,LEBONG,1707,Pertambangan /penggalian,618
BENGKULU,LEBONG,1707,Industri pengolahan,93
BENGKULU,LEBONG,1707,Listrik dan gas,12
BENGKULU,LEBONG,1707,Bangunan /konstruksi,424
BENGKULU,LEBONG,1707,Perdagangan,224
BENGKULU,LEBONG,1707,Hotel dan rumah makan,6
BENGKULU,LEBONG,1707,Transportasi dan pergudangan,155
BENGKULU,LEBONG,1707,Informasi & komunikasi,0
BENGKULU,LEBONG,1707,Keuangan dan asuransi,0
BENGKULU,LEBONG,1707,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",4
BENGKULU,LEBONG,1707,Pemulung,258
BENGKULU,LEBONG,1707,Lainnya,110
BENGKULU,KEPAHIANG,1708,Pertanian tanaman padi & palawija,627
BENGKULU,KEPAHIANG,1708,Hortikultura,302
BENGKULU,KEPAHIANG,1708,Perkebunan,"6,901"
BENGKULU,KEPAHIANG,1708,Perikanan Tangkap,8
BENGKULU,KEPAHIANG,1708,Perikanan Budidaya,2
BENGKULU,KEPAHIANG,1708,Peternakan,20
BENGKULU,KEPAHIANG,1708,Kehutanan/ pertanian lainnya,9
BENGKULU,KEPAHIANG,1708,Pertambangan /penggalian,48
BENGKULU,KEPAHIANG,1708,Industri pengolahan,107
BENGKULU,KEPAHIANG,1708,Listrik dan gas,4
BENGKULU,KEPAHIANG,1708,Bangunan /konstruksi,475
BENGKULU,KEPAHIANG,1708,Perdagangan,333
BENGKULU,KEPAHIANG,1708,Hotel dan rumah makan,10
BENGKULU,KEPAHIANG,1708,Transportasi dan pergudangan,365
BENGKULU,KEPAHIANG,1708,Informasi & komunikasi,2
BENGKULU,KEPAHIANG,1708,Keuangan dan asuransi,3
BENGKULU,KEPAHIANG,1708,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",8
BENGKULU,KEPAHIANG,1708,Pemulung,310
BENGKULU,KEPAHIANG,1708,Lainnya,38
BENGKULU,BENGKULU TENGAH,1709,Pertanian tanaman padi & palawija,"1,634"
BENGKULU,BENGKULU TENGAH,1709,Hortikultura,28
BENGKULU,BENGKULU TENGAH,1709,Perkebunan,"6,019"
BENGKULU,BENGKULU TENGAH,1709,Perikanan Tangkap,91
BENGKULU,BENGKULU TENGAH,1709,Perikanan Budidaya,44
BENGKULU,BENGKULU TENGAH,1709,Peternakan,60
BENGKULU,BENGKULU TENGAH,1709,Kehutanan/ pertanian lainnya,78
BENGKULU,BENGKULU TENGAH,1709,Pertambangan /penggalian,432
BENGKULU,BENGKULU TENGAH,1709,Industri pengolahan,199
BENGKULU,BENGKULU TENGAH,1709,Listrik dan gas,13
BENGKULU,BENGKULU TENGAH,1709,Bangunan /konstruksi,878
BENGKULU,BENGKULU TENGAH,1709,Perdagangan,262
BENGKULU,BENGKULU TENGAH,1709,Hotel dan rumah makan,16
BENGKULU,BENGKULU TENGAH,1709,Transportasi dan pergudangan,84
BENGKULU,BENGKULU TENGAH,1709,Informasi & komunikasi,2
BENGKULU,BENGKULU TENGAH,1709,Keuangan dan asuransi,5
BENGKULU,BENGKULU TENGAH,1709,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",17
BENGKULU,BENGKULU TENGAH,1709,Pemulung,294
BENGKULU,BENGKULU TENGAH,1709,Lainnya,238
BENGKULU,KOTA BENGKULU,1771,Pertanian tanaman padi & palawija,449
BENGKULU,KOTA BENGKULU,1771,Hortikultura,167
BENGKULU,KOTA BENGKULU,1771,Perkebunan,"1,125"
BENGKULU,KOTA BENGKULU,1771,Perikanan Tangkap,"1,015"
BENGKULU,KOTA BENGKULU,1771,Perikanan Budidaya,32
BENGKULU,KOTA BENGKULU,1771,Peternakan,61
BENGKULU,KOTA BENGKULU,1771,Kehutanan/ pertanian lainnya,21
BENGKULU,KOTA BENGKULU,1771,Pertambangan /penggalian,176
BENGKULU,KOTA BENGKULU,1771,Industri pengolahan,555
BENGKULU,KOTA BENGKULU,1771,Listrik dan gas,65
BENGKULU,KOTA BENGKULU,1771,Bangunan /konstruksi,"4,729"
BENGKULU,KOTA BENGKULU,1771,Perdagangan,"2,889"
BENGKULU,KOTA BENGKULU,1771,Hotel dan rumah makan,337
BENGKULU,KOTA BENGKULU,1771,Transportasi dan pergudangan,"1,241"
BENGKULU,KOTA BENGKULU,1771,Informasi & komunikasi,30
BENGKULU,KOTA BENGKULU,1771,Keuangan dan asuransi,38
BENGKULU,KOTA BENGKULU,1771,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",83
BENGKULU,KOTA BENGKULU,1771,Pemulung,"3,654"
BENGKULU,KOTA BENGKULU,1771,Lainnya,431
LAMPUNG,LAMPUNG BARAT,1801,Pertanian tanaman padi & palawija,"3,875"
LAMPUNG,LAMPUNG BARAT,1801,Hortikultura,"2,016"
LAMPUNG,LAMPUNG BARAT,1801,Perkebunan,"23,553"
LAMPUNG,LAMPUNG BARAT,1801,Perikanan Tangkap,19
LAMPUNG,LAMPUNG BARAT,1801,Perikanan Budidaya,24
LAMPUNG,LAMPUNG BARAT,1801,Peternakan,44
LAMPUNG,LAMPUNG BARAT,1801,Kehutanan/ pertanian lainnya,65
LAMPUNG,LAMPUNG BARAT,1801,Pertambangan /penggalian,74
LAMPUNG,LAMPUNG BARAT,1801,Industri pengolahan,47
LAMPUNG,LAMPUNG BARAT,1801,Listrik dan gas,4
LAMPUNG,LAMPUNG BARAT,1801,Bangunan /konstruksi,318
LAMPUNG,LAMPUNG BARAT,1801,Perdagangan,592
LAMPUNG,LAMPUNG BARAT,1801,Hotel dan rumah makan,30
LAMPUNG,LAMPUNG BARAT,1801,Transportasi dan pergudangan,196
LAMPUNG,LAMPUNG BARAT,1801,Informasi & komunikasi,5
LAMPUNG,LAMPUNG BARAT,1801,Keuangan dan asuransi,4
LAMPUNG,LAMPUNG BARAT,1801,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",29
LAMPUNG,LAMPUNG BARAT,1801,Pemulung,735
LAMPUNG,LAMPUNG BARAT,1801,Lainnya,372
LAMPUNG,TANGGAMUS,1802,Pertanian tanaman padi & palawija,"11,981"
LAMPUNG,TANGGAMUS,1802,Hortikultura,"1,122"
LAMPUNG,TANGGAMUS,1802,Perkebunan,"32,664"
LAMPUNG,TANGGAMUS,1802,Perikanan Tangkap,"1,432"
LAMPUNG,TANGGAMUS,1802,Perikanan Budidaya,124
LAMPUNG,TANGGAMUS,1802,Peternakan,294
LAMPUNG,TANGGAMUS,1802,Kehutanan/ pertanian lainnya,231
LAMPUNG,TANGGAMUS,1802,Pertambangan /penggalian,117
LAMPUNG,TANGGAMUS,1802,Industri pengolahan,721
LAMPUNG,TANGGAMUS,1802,Listrik dan gas,43
LAMPUNG,TANGGAMUS,1802,Bangunan /konstruksi,"2,232"
LAMPUNG,TANGGAMUS,1802,Perdagangan,"2,053"
LAMPUNG,TANGGAMUS,1802,Hotel dan rumah makan,51
LAMPUNG,TANGGAMUS,1802,Transportasi dan pergudangan,"1,520"
LAMPUNG,TANGGAMUS,1802,Informasi & komunikasi,13
LAMPUNG,TANGGAMUS,1802,Keuangan dan asuransi,1
LAMPUNG,TANGGAMUS,1802,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",109
LAMPUNG,TANGGAMUS,1802,Pemulung,"3,372"
LAMPUNG,TANGGAMUS,1802,Lainnya,"1,147"
LAMPUNG,LAMPUNG SELATAN,1803,Pertanian tanaman padi & palawija,"40,782"
LAMPUNG,LAMPUNG SELATAN,1803,Hortikultura,"1,125"
LAMPUNG,LAMPUNG SELATAN,1803,Perkebunan,"14,928"
LAMPUNG,LAMPUNG SELATAN,1803,Perikanan Tangkap,"1,243"
LAMPUNG,LAMPUNG SELATAN,1803,Perikanan Budidaya,721
LAMPUNG,LAMPUNG SELATAN,1803,Peternakan,"1,910"
LAMPUNG,LAMPUNG SELATAN,1803,Kehutanan/ pertanian lainnya,599
LAMPUNG,LAMPUNG SELATAN,1803,Pertambangan /penggalian,543
LAMPUNG,LAMPUNG SELATAN,1803,Industri pengolahan,"6,122"
LAMPUNG,LAMPUNG SELATAN,1803,Listrik dan gas,270
LAMPUNG,LAMPUNG SELATAN,1803,Bangunan /konstruksi,"16,053"
LAMPUNG,LAMPUNG SELATAN,1803,Perdagangan,"5,731"
LAMPUNG,LAMPUNG SELATAN,1803,Hotel dan rumah makan,311
LAMPUNG,LAMPUNG SELATAN,1803,Transportasi dan pergudangan,"5,973"
LAMPUNG,LAMPUNG SELATAN,1803,Informasi & komunikasi,70
LAMPUNG,LAMPUNG SELATAN,1803,Keuangan dan asuransi,55
LAMPUNG,LAMPUNG SELATAN,1803,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",302
LAMPUNG,LAMPUNG SELATAN,1803,Pemulung,"7,115"
LAMPUNG,LAMPUNG SELATAN,1803,Lainnya,"4,286"
LAMPUNG,LAMPUNG TIMUR,1804,Pertanian tanaman padi & palawija,"46,293"
LAMPUNG,LAMPUNG TIMUR,1804,Hortikultura,"1,965"
LAMPUNG,LAMPUNG TIMUR,1804,Perkebunan,"9,468"
LAMPUNG,LAMPUNG TIMUR,1804,Perikanan Tangkap,"2,403"
LAMPUNG,LAMPUNG TIMUR,1804,Perikanan Budidaya,853
LAMPUNG,LAMPUNG TIMUR,1804,Peternakan,"2,964"
LAMPUNG,LAMPUNG TIMUR,1804,Kehutanan/ pertanian lainnya,645
LAMPUNG,LAMPUNG TIMUR,1804,Pertambangan /penggalian,"1,225"
LAMPUNG,LAMPUNG TIMUR,1804,Industri pengolahan,"5,564"
LAMPUNG,LAMPUNG TIMUR,1804,Listrik dan gas,84
LAMPUNG,LAMPUNG TIMUR,1804,Bangunan /konstruksi,"6,761"
LAMPUNG,LAMPUNG TIMUR,1804,Perdagangan,"3,736"
